episode,environment_steps,learning_steps,epsilon,mean_loss,train_return,validation_return,validation_mdd,selection_value,best_episode
45,49185,48930,0.05,3.344968648509061e-05,100.48383135549997,-0.08002888849999978,0.17798817452070803,-0.08002888849999978,5
46,50278,50023,0.05,3.854538749962873e-05,80.08351054500001,0.14026868249999946,0.05031921922214211,0.14026868249999946,5
47,51371,51116,0.05,3.786037581996436e-05,83.90851020100011,-0.0663442885000004,0.13025391471721215,-0.0663442885000004,5
48,52464,52209,0.05,3.266870066347505e-05,71.33386948049998,-0.0993575834999999,0.1675741382441056,-0.0993575834999999,5
49,53557,53302,0.05,3.307661199078968e-05,76.02298907874997,-0.05963244850000027,0.17302008620790033,-0.05963244850000027,5
50,54650,54395,0.05,3.178330078087685e-05,88.68009865524994,-0.10886126700000087,0.21325265680633076,-0.10886126700000087,5
51,55743,55488,0.05,3.265278112492071e-05,91.99004578725001,0.06995708699999925,0.08295653106798873,0.06995708699999925,5
52,56836,56581,0.05,4.103977293429439e-05,62.45330106175,-0.03487966449999991,0.13393218070875834,-0.03487966449999991,5
53,57929,57674,0.05,3.5666310333762316e-05,81.44869712699997,0.018970985999998913,0.08830589159898838,0.018970985999998913,5
54,59022,58767,0.05,3.527717763687347e-05,52.59775196100001,-0.16014643799999917,0.18773816949999933,-0.16014643799999917,5
55,60115,59860,0.05,3.243389297263688e-05,90.48954199450002,-0.10565514749999938,0.17596487059416577,-0.10565514749999938,5
56,61208,60953,0.05,3.204465116717183e-05,77.3154895335,-0.1050912564999994,0.14703596344921221,-0.1050912564999994,5
57,62301,62046,0.05,3.921393556528131e-05,84.48757653,0.11519804000000056,0.09353240153270681,0.11519804000000056,5
58,63394,63139,0.05,3.7735829546438564e-05,60.70575836600001,-0.06317093099999893,0.19920036305415045,-0.06317093099999893,5
59,64487,64232,0.05,3.5075452534143525e-05,86.40789370200005,0.030683383999999148,0.10439633806837123,0.030683383999999148,5
60,65580,65325,0.05,3.492795334199698e-05,61.113838379750035,-0.03128012350000031,0.1565351942835691,-0.03128012350000031,5
61,66673,66418,0.05,3.654356304187234e-05,78.36648815150001,0.05060889250000056,0.12273028259233987,0.05060889250000056,5
62,67766,67511,0.05,3.410740617526482e-05,77.95154718624998,0.08786893649999938,0.12285656587756766,0.08786893649999938,5
63,68859,68604,0.05,4.014117406225957e-05,68.86861134324997,0.2932969659999993,0.057912412916378275,0.2932969659999993,5
64,69952,69697,0.05,3.623501252624465e-05,61.54557680425004,0.01872619949999943,0.11271911060758577,0.01872619949999943,5
65,71045,70790,0.05,3.2862081559633374e-05,84.30184112525001,0.012391956999998843,0.1314420650556296,0.012391956999998843,5
66,72138,71883,0.05,3.17424075733416e-05,97.85739414249997,-0.08959166050000056,0.17277214991434742,-0.08959166050000056,5
67,73231,72976,0.05,3.0545311662726375e-05,109.51439986774997,-0.04719952249999981,0.15470854167248493,-0.04719952249999981,5
68,74324,74069,0.05,3.832164349022766e-05,81.08114713274993,0.036400236999999835,0.07996906395929415,0.036400236999999835,5
69,75417,75162,0.05,3.35592845751735e-05,110.94964780225006,-0.08897245599999926,0.1947139713836189,-0.08897245599999926,5
70,76510,76255,0.05,3.403639881888416e-05,100.79170124599997,-0.06692658249999994,0.17651894752421204,-0.06692658249999994,5
71,77603,77348,0.05,3.1658778582333175e-05,86.96934491599998,0.018523548500000597,0.13009771360263034,0.018523548500000597,5
72,78696,78441,0.05,3.1967290764381804e-05,126.2439292302499,-0.07001465699999987,0.17343485413407256,-0.07001465699999987,5
73,79789,79534,0.05,3.762289342586403e-05,121.39624079324996,0.03814802250000082,0.09917782345631942,0.03814802250000082,5
74,80882,80627,0.05,3.581785199894811e-05,92.96489163125003,-0.02634819799999999,0.15550535669225773,-0.02634819799999999,5
75,81975,81720,0.05,3.1823114509316996e-05,98.93892429100006,-0.1347104650000004,0.20039431098352578,-0.1347104650000004,5
76,83068,82813,0.05,2.995258754711126e-05,90.53215812550009,-0.12022436699999983,0.22683475820619647,-0.12022436699999983,5
77,84161,83906,0.05,3.177252309807858e-05,104.05893689424998,-0.09070300049999969,0.17958773775412806,-0.09070300049999969,5
78,85254,84999,0.05,3.13500364483206e-05,100.72498576125,-0.09025268850000057,0.1869025421934375,-0.09025268850000057,5
79,86347,86092,0.05,3.73302917677212e-05,98.01669314600002,0.01198219949999979,0.15019816391140817,0.01198219949999979,5
80,87440,87185,0.05,3.0883092719396304e-05,98.26019781999999,-0.13963898450000067,0.24609698547322012,-0.13963898450000067,5
81,88533,88278,0.05,3.119067742383614e-05,82.8690105775,-0.08244540500000086,0.23103676110768423,-0.08244540500000086,5
82,89626,89371,0.05,2.787497950116119e-05,118.99626087249989,-0.04955304000000038,0.17414750881902252,-0.04955304000000038,5
83,90719,90464,0.05,2.9023279180818125e-05,133.86746695550002,-0.0429425484999999,0.1424574851712529,-0.0429425484999999,5
84,91812,91557,0.05,3.506677537429286e-05,87.40969444224999,0.15509013549999984,0.08369125114496778,0.15509013549999984,5
85,92905,92650,0.05,3.39976518089457e-05,103.69318047500005,-0.03382092800000014,0.09639618137495165,-0.03382092800000014,5
86,93998,93743,0.05,3.1987747728317574e-05,113.87148490025005,-0.06575658500000092,0.15854947170775402,-0.06575658500000092,5
87,95091,94836,0.05,3.0120713797009204e-05,112.81931961099997,-0.19588043949999978,0.2977854619403558,-0.19588043949999978,5
88,96184,95929,0.05,2.965671826672204e-05,131.06963164824995,-0.05379277849999986,0.18395176959228154,-0.05379277849999986,5
89,97277,97022,0.05,3.2518947058216066e-05,108.83672536674997,0.024718861000000203,0.15714419948049574,0.024718861000000203,5
90,98370,98115,0.05,3.304345263400607e-05,92.92339142374999,0.034021391999998984,0.11740075901405622,0.034021391999998984,5
91,99463,99208,0.05,3.110264481258971e-05,96.12842446824997,-0.07503161349999998,0.19143972218800043,-0.07503161349999998,5
92,100556,100301,0.05,3.1608226618867246e-05,90.08955536399998,-0.06086793999999951,0.15380360191700726,-0.06086793999999951,5
93,101649,101394,0.05,3.1342299080245906e-05,102.92726019000003,-0.03187931450000092,0.1667831328883208,-0.03187931450000092,5
94,102742,102487,0.05,3.1131241366343745e-05,102.38186968524998,-0.0020710894999997898,0.13377901197631448,-0.0020710894999997898,5
95,103835,103580,0.05,3.7837251820231134e-05,71.65697184475,-0.005146014499999074,0.12406515741958346,-0.005146014499999074,5
96,104928,104673,0.05,3.157719960881669e-05,83.23944809025002,-0.04476271799999909,0.14975021641376163,-0.04476271799999909,5
97,106021,105766,0.05,3.2254340480558596e-05,70.80680061275,-0.17658238349999955,0.2644611373109992,-0.17658238349999955,5
98,107114,106859,0.05,3.174505540532069e-05,115.42141981949997,-0.009787532499999196,0.14588045962333795,-0.009787532499999196,5
99,108207,107952,0.05,2.9019698134257487e-05,127.26837514974991,-0.0595818284999996,0.16342694015880044,-0.0595818284999996,5
100,109300,109045,0.05,3.478678430203978e-05,93.27612826149993,-0.0972907330000009,0.1589316978607347,-0.0972907330000009,5
